pfi,hospital_name,county,region,unit_name,unit_description,day_rn_count,day_rn_hours_per_pt,day_avg_patients,day_rn_pts_per_nurse,evening_rn_count,evening_rn_hours_per_pt,evening_avg_patients,evening_rn_pts_per_nurse,night_rn_count,night_rn_hours_per_pt,night_avg_patients,night_rn_pts_per_nurse
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Critical Care,Coronary Care Unit,,,,,4,8,8,2,4,8,8,2
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T10 Surgical Care,,,,,8,8,40,5,,,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T11 Cardiac Care,,,,,8,8,37,5,,,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,Tower 3 South,,,,,2,8,10,5,2,8,10,5
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,Tower 10 - Surgical Care Unit,,,,,,,,,8,8,40,5
1637,NewYork-Presbyterian-Queens,Queens,,Critical Care,"205440 Cardiac Intensive
Care CCU",,,,,,,,,4,5,7,
1637,NewYork-Presbyterian-Queens,Queens,,Critical Care,205433 Neuro ICU,,,,,,,,,4,5,7.3,
1637,NewYork-Presbyterian-Queens,Queens,,Emergency Department,205408 ETAP,,,,,,,,,4.04,2,24,
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Critical Care,ICU,7,4,14,2,7,4,14,2,7,4,14,2
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Emergency Department,"Department specializing in emergency medicine for
pediatric and adult patients",13,1.23,65.2,5.01,13,1.43,68.2,5.24,9,2.53,26.7,2.97
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,4 North,4,1.33,24,6,4,1.33,24,6,4,1.33,24,6
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,4 South,3,1,24,8,3,1,24,8,3,1,24,8
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,5 South,3,1,24,8,3,1,24,8,3,1,24,8
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,6 North,3,1.33,18,6,3,1.33,18,6,3,1.33,18,6
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,6 South,3,1,24,8,3,1,24,8,3,1,24,8
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,5 North,,,,,4,1.1,29,7.25,,,,
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Emergency Department,"24/7 immediate care for patients with urgent medical
needs.",12,8.1,21,1,,,,,,,,
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Intensive Care,ICU Intensive Care Unit,5,8.57,7,2,5,8.57,7,2,5,8.57,7,2
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,2 EAST Medical/Surgical Unit,3,2.52,19,7,,,,,,,,
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,3 EAST Medical Surgical Unit,4,2,27,7,4,2,27,7,4,2,27,7
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,3 WEST Medical Surgical Unit,5,2.22,26,7,5,1.29,31,7,5,2.22,26,7
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,4 EAST Medical Surgical Unit,7,1.71,37,6,7,1.71,37,7,7,1.71,37,7
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Emergency Department,"24/7 Immediate care for patients with urgent medical
needs.",,,,,32,11.73,22,1,12.5,6.25,16,1
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,2 East Medical Surgical Unit,,,,,3,2.52,19,7,,,,
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,2 EAST Medical Surgical Unit,,,,,,,,,3,2.52,19,7
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,Adult Emergency located 2nd floor.,12,0.59,163,2.3,,,,,10,0.49,163,16.3
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,"Peds ED, Located on 2nd floor",2,0.36,22,10,,,,,2,0.36,44,11
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Intensive Care,7100 NICU,1.85,4.32,3.7,2,1.85,4.32,3.7,2,1.85,4.32,3.7,2
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Intensive Care,8ICU - ICU,4.2,4.76,8.4,2,5,4.76,8.4,2,4.2,4.76,8.4,2
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,6100 - Med/Surg,3.23,1.65,19.4,6,3.23,1.65,19.4,6,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 Step-down,1.55,2.58,6.2,4,,,,,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 - Med/Surg/Telemetry,4.53,1.47,27.2,6,,,,,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8200 - Med/Surg,5.67,1.41,34,6,,,,,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,Adult Emergency Services,,,,,11,0.54,163,14.8,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,"Peds Emergency Services, 2nd floor",,,,,2,0.36,44,11,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 Med/Surg/Stepdown,,,,,1.55,2.58,6.2,4,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 Med/Surg/Tele,,,,,4.53,1.47,27.2,6,4.53,1.47,27.2,6
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8200,,,,,5.67,1.41,34,6,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,"Psych Emergency, Adult services located on 5th floor",,,,,,,,,3,1.85,13,4
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,6100 Med/Surg,,,,,,,,,3.23,1.65,19.4,6
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 - Step-down,,,,,,,,,1.55,2.58,6.2,4
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8200 med/surg,,,,,,,,,5.67,1.41,34,6
1723,Mercy Hospital - Mercy Hospital Orchard Park Division,Erie,Western Regional Office,Emergency Department,Emergency Department,6,2.04,22,3.6,11,2.95,28,3.6,6,2.04,22,3.6
1723,Mercy Hospital - Mercy Hospital Orchard Park Division,Erie,Western Regional Office,Medical/Surgical,MACC-Mercy Ambulatory Care Center,2,16,2.9,1.5,2,16,2.9,1.5,2,16,2.9,1.5
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Emergency Department,Provide Emergency Care across the age spectrum.,6.5,1.97,25,3.85,,,,,,,,
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Intensive Care,ICU CCU,5.02,3.01,13.36,2.66,5.02,3.01,13.36,2.66,5.02,3.01,13.36,2.66
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Medical/Surgical,4I Medical Surgical Unit,8,1.33,48,6,8,1.33,48,6,8.32,1.33,48,6
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Emergency Department,Emergency care across the age continuum,,,,,8,1.19,50,6.25,,,,
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Medical/Surgical,3 South Medical Surgical Telemetry,,,,,2.6,1.14,18.22,7,2.6,1.14,18.22,7
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Emergency Department,Emergency Care across the age continuum,,,,,,,,,5,2.34,16,3.2
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"CCU - Coronary Care, Post Stroke/Intermediate,
intensive and intermediate care for med pts, 1st flr",3,4.3,8,2,,,,,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"MICU - ICU care for critical medical patients, 3rd flr",5,12,10,2,5,12,10,2,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"SICU - intensive care for critical surgical pts, 2nd flr",4,12,8,2,,,,,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"Seton 3-1 Surgical Unit - post surgical unit, med-surg
patients",3,4,18,6,,,,,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB - 5 Medical-surgical care, oncology diagnosis",4,4,24,6,,,,,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB -6 mixed acuity unit, med-surg, pts w/ Ventilators",5,5,26,5,,,,,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB 6 - Medical-surgical unit, pts with Telemetry",6,4,36,6,,,,,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"CCU - Coronary Care, Post Stroke / Intermediate,
intensive and intermediate care for medical pts, 1st flr",,,,,3,4.3,8,6,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"SICU - intensive care for critical surgical patients, 2nd
flr",,,,,4,12,8,2,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SE 3-1 Surgical Unit- post surgical unit, med surg
care",,,,,3,4,18,6,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB 4 - Medical-surgical unit, patients with telemetry",,,,,5,4,30,6,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB5 - Medical-surgical care, Oncology Focus, 5th flr",,,,,4,4,24,6,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB6 - mixed acuity unit, med-surg patients, patients
with ventilators",,,,,5,5,23,5,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"CCU - Coronary Care, Stroke / Intermediate, intensive
and intermediate care for med pts, 1st flr",,,,,,,,,3,4.3,8,6
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"MICU - ICU care for critical medical patients, 3rd fr",,,,,,,,,5,12,10,2
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"SICU - intensive care dor critical surgical pts, 2nd flr",,,,,,,,,4,12,8,2
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SE 3- 1 Surgical Unit - post surgical unit, med-surg
care",,,,,,,,,3,4,18,6
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB -6 Mixed acuity unit, med-surg pts, pts with
ventilators",,,,,,,,,5,5,26,5
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB 4 -Medical-surgical unit, pts with telemetry
Medical Telemetry",,,,,,,,,6,4,36,6
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB5- Medical-surgical care, oncology focus",,,,,,,,,4,4,24,6
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Critical Care,North CCU/ Cardiac Care Unit,6.5,4,13,2,,,,,,,,
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Critical Care,North CTU/Cardio Thoracic Critical Care,4.8,4.79,8.02,1.67,,,,,4.8,4.79,8.02,1.67
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Critical Care,North ICU/Medical/Neurology,8.5,4,17,2,,,,,,,,
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Critical Care,"SICU Surgical Intensive Care Unit/Surgical
Intermediate/Critical Care",5.25,3.5,12,2.29,5.25,3.5,12,2.29,5.25,3.5,12,2.29
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Emergency Department,Emergency Department Hold Area,6,1.97,33,5.5,6,1.97,33,5.5,6,1.97,33,5.5
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Emergency Department,Main Emergency Department,17,1.97,77,4.53,25,1.97,116,4.64,,,,
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Medical/Surgical,3A Medical Surgical Unit,7.7,1.33,46.2,6,,,,,,,,
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Medical/Surgical,3B Medical Oncology Unit,7.67,1.33,46,6,,,,,,,,
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Medical/Surgical,4B Medical Surgical Unit,7.9,1.33,47.38,6,,,,,,,,
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Medical/Surgical,4C Medical Surgical,5.33,1.33,32,6,5.33,1.33,32,6,,,,
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Critical Care,North CCU/Cardiac Care Unit,,,,,6.5,4,13,2,6.5,4,13,2
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Critical Care,North CTU/Cardio Thoracic,,,,,4.8,4.79,8.02,1.67,,,,
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Critical Care,North ICU/Medical/Neurology Critical Care,,,,,8.61,4,17.22,2,,,,
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Medical/Surgical,3A Medical Surgicial,,,,,7.67,1.33,46,6,7.67,1.33,46,6
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Medical/Surgical,3B Medical Oncology,,,,,7.67,1.33,46,6,7.67,1.33,46,6
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Medical/Surgical,4B Medical Surgicial,,,,,7.9,1.33,47.38,6,7.9,1.33,47.38,6
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Critical Care,North ICU/ Medical/ Neurology Critical Care,,,,,,,,,8.5,4,17,2
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Emergency Department,Emergency Department,,,,,,,,,17,1.97,64,3.76
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Medical/Surgical,4A Rehab/Medical,,,,,,,,,6.46,1.33,38.76,6
1740,Staten Island University Hosp-North,Richmond,Metropolitan Area Regional Office,Medical/Surgical,4C Medical Surgicial,,,,,,,,,5.33,1.33,32,6
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Critical Care,"4 CTICU Adult - Inpatient Critical Care-Adult
Cardio-thoracic ICU Surgery",3.5,3.8,7,2,3.5,3.8,7,2,3.5,3.8,7,2
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Critical Care,4 ICU Adult - Inpatient Critical Care-Adult Medicine,6.3,3.8,12.6,2,6.3,3.8,12.6,2,6.3,3.8,12.6,2
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Critical Care,"4 SICU Adult - Inpatient Critical Care-Adult Surgical
ICU Surgery",3.9,3.8,7.8,2,3.9,3.8,7.8,2,3.9,3.8,7.8,2
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Critical Care,"7 North CCU/MICU Adult - Inpatient Critical
Care-Adult Cardiology",5.4,3.8,10.8,2,5.4,3.8,10.8,2,5.4,3.8,10.8,2
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Emergency Department,"""Einstein Emergency Department Type:
ED-50,000-79,999 Annual Visits Days/ Hrs.: 24
HRS/7 DAY""",15,1.6,70.7,4.7,20,1.6,92.6,4.6,15,1.7,67,4.5
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,1 AU Adult - Inpatient Medical-Adult,2.2,1.5,10.9,5,2.2,1.5,10.9,5,2.2,1.5,10.9,5
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"10 North Adult - Inpatient Blended Acuity-Adult
Infectious Disease Medicine",5.7,1.5,28.6,5,5.7,1.5,28.6,5,5.7,1.5,28.6,5
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"10 South Adult - Inpatient Blended Acuity-Adult
Medical Medicine",5.5,1.5,27.5,5,5.5,1.5,27.5,5,5.5,1.5,27.5,5
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,11 North Adult - Inpatient Surgical-Adult Surgery,5.1,1.5,25.5,5,5.1,1.5,25.5,5,5.1,1.5,25.5,5
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"2 North Adult - Inpatient Medical-Adult Respiratory
Medical Medicine",3.9,1.5,19.7,5,3.9,1.5,19.7,5,3.9,1.5,19.7,5
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"7 South Adult - Inpatient Blended Acuity-Adult Medical
Medicine",5.4,1.5,27.1,5,5.4,1.5,27.1,5,5.4,1.5,27.1,5
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"8 North Adult - Inpatient Step Down-Adult Medical
Step-down Medicine",6.7,1.9,26.6,4,6.7,1.9,26.6,4,6.7,1.9,26.6,4
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"9 North Adult - Inpatient Blended Acuity-Adult Medical
Medicine",5.8,1.5,29.1,5,5.8,1.5,29.1,5,5.8,1.5,29.1,5
3058,Montefiore Med Center - Jack D Weiler Hosp of A Einstein College Div,Bronx,Metropolitan Area Regional Office,Medical/Surgical,"9 South Adult - Inpatient Blended Acuity-Adult Medical
Medicine",5.8,1.5,28.8,5,5.8,1.5,28.8,5,5.8,1.5,28.8,5
3067,Millard Fillmore Suburban Hospital,Erie,,Emergency Department,"37 bed full-service
community hospital
emergency department",,,,,,,,,10,2.67,30,
3067,Millard Fillmore Suburban Hospital,Erie,,Medical/Surgical,"Medical Surgical Unit 2
South East",,,,,,,,,7,1.73,32.35,
3067,Millard Fillmore Suburban Hospital,Erie,,Medical/Surgical,Medical Surgical Unit 2 East,,,,,,,,,7,1.77,31.64,
3067,Millard Fillmore Suburban Hospital,Erie,,Medical/Surgical,Medical Surgical Unit 3 East,,,,,,,,,8,1.79,35.65,
3067,Millard Fillmore Suburban Hospital,Erie,,Medical/Surgical,"Medical Surgical Unit 3
West",,,,,,,,,7,1.78,31.41,
3067,Millard Fillmore Suburban Hospital,Erie,,Intensive Care,"Adult Medical/Surgical
Intensive Care Unit",,,,,,,,,8,4.27,15,
3975,New York Presbyterian Hospital - Allen Hospital,New York,Metropolitan Area Regional Office,Critical Care,609342 ICU,6,4,10.43,1.74,6,4,10.43,1.74,6,4,10.43,1.74
3975,New York Presbyterian Hospital - Allen Hospital,New York,Metropolitan Area Regional Office,Emergency Department,609338 EMERGENCY DEPARTMENT,11.5,2.19,39.33,6,15,2.19,51.3,6,8,2.19,27.36,6
3975,New York Presbyterian Hospital - Allen Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,609345 2FE MED SURG,8,2,31,3.88,8,2,31,3.88,8,2,31,3.88
9691,South Nassau Communities Hospital Off-Campus Emergency Department,Nassau,Metropolitan Area Regional Office,Emergency Department,Emergency Dept-Long Beach,2,8,12,6,,,,,,,,
9691,South Nassau Communities Hospital Off-Campus Emergency Department,Nassau,Metropolitan Area Regional Office,Emergency Department,Emergency Dept Long Beach,,,,,2,8,12,6,,,,
9691,South Nassau Communities Hospital Off-Campus Emergency Department,Nassau,Metropolitan Area Regional Office,Emergency Department,Emergency Department Long beach,,,,,,,,,2,8,12,6
9700,Lenox Health Greenwich Village,New York,Metropolitan Area Regional Office,Emergency Department,27 beds Free Standing Emergency Department,5,1.37,26,6,,,,,,,,
