pfi,hospital_name,county,region,unit_name,unit_description,day_LPN_count,day_LPN_hours_per_pt,evening_LPN_count,evening_LPN_hours_per_pt,night_LPN_count,night_LPN_hours_per_pt
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient - 4N1 - 4th floor Northeast Wing of FHMC,0,0,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient - 4N2 - 4th floor 1976 building,0,0,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient – 3W – 3rd floor 1962 building,0,0,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"Primarily Elderly Care - 2 North 1 - 2nd floor 1976
Building",0,0,0,0,0,0
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,Critical Care Unit - 3 East - 3rd floor 1926 Building,,,0,0,0,0
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Emergency Department,Emergency Department - 1st Floor - 1976 Building,,,0,0,0,0
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,3W – 3rd floor 1962 Building,,,0,0,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,4N1 - 4th floor 1976 Building,,,0,0,0,0
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient - 4N2 - 4th floor 1976 Building,,,0,0,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,4N2 - 4th floor 1976 Building,,,,,0,0
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient – 3W – 3rd floor 1962 Building,,,,,0,0
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,Medical Telemetry - 4S - A/B Building,0,0,,,,
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,Surgical/Medical Stepdown - 4N - A/B Building,0,0,0,0,0,0
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Emergency Department,Emergency Department,0,0,0,0,0,0
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Intensive Care,Medical Intensive Care Unit - 4 Central - A/B Building,0,0,0,0,,
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Intensive Care,Surgical Intensive Care Unit - 3 Central - A/B Building,0,0,0,0,0,0
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Hospice/ Palliative Care - C Building - 4th Floor,0,0,0,0,0,0
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Medical - 6S - A/B Building,0,0,0,0,0,0
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Medical Oncology - 3S - A/B Building -,0,0,,,,
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Ortho Surgery - 3N - A/B Building,0,0,0,0,0,0
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"Stroke, Telemetry, Medical Rehab. - 5N - A/B Building",0,0,0,0,0,0
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Medical Oncology - 3S - A/B Building,,,0,0,0,0
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Intensive Care,Medical Intensive Care Unit - A/B Building,,,,,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Adult and Pediatric peds including EELOS and EDOU,2,0.25,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,"2BW NICU Main BLD 2ndfl, 15bed level 3, patients
are neonates viability to term.",0,0,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"3BE Med-Surg, 3rd fl, Main bldg, 10 bed unit, CHF
and med-surg patients.",0,0,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"4BE Med-Surg 33 bed unit 4th fl main bldg, med-surg
vent",0,0,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"4BE Tele 33 bed unit 4th fl main bldg, med-surg tele
pts and vents",0,0,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"4BW Med-Surg 15 bed unit 4th fl main bldg, pre and
post op patients/med-surg.",0,0,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BE Med-Surg 33 bed unit, 5th fl main bldg, pts are
med-surg, chemo and stroke.",0,0,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BE Tele is a 33 bed unit, 5th fl, main bldg, patient mix
are tele, med-surg, chemo and stroke.",0,0,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Med-Psych, 5th fl Main Bldg, 12 bed unit,
Medical pts with a psych background.",0,0,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Tele Med-Psych, 5th floor main bldg, 12 bed
unit, medical pts with a psych history.",0,0,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4E Med- Surg 41 bed, 4th fl, main bldg, med-surg,
vent and radiation therapy unit.",0,0,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4E Tele 41 bed unit, 4th fl main bldg, med-surg tele
vent and radiation therapy unit.",0,0,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4W (Med Surg) 41 bed, 4th fl, main bldg, med surg,
vent, radiation therapy unit.",0,0,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4W Tele 41 bed, 4th fl, main bldg, med-surg tele,
vent, radiation therapy unit.",0,0,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,All ED (Adult and Peds) including EELOS and EDOU,,,1.5,0.19,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,"3BE Step-Down 3rd fl main bldg, 10 bed unit,
intermediate level care b/w ICU and Med-Surg",,,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,"3BW ICU 3rd fl main bldg, 16 bed unit, acute patients
that are not hemodynamically stable.",,,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"3BE Med-Surg, 3rd fl. Main bldg, 10 bed unit, CHF
and med-surg.",,,0,0,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Med-Psych 5th fl Main Bldg, 12 bed unit,
Medical pts with a psych background.",,,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Tele Med-Psych, 5th floor main building, 12 bed
unit, medical pts with a psych background",,,0,0,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4W (Med-Surg) 41 bed, 4th fl, main bldg, med surg,
vent, radiation therapy unit.",,,0,0,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Adult and Peds ED including EELOS and EDOU,,,,,1,0.13
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"3BE Med-Surg, 3rd fl, Main bldg, 10 bed unit, CHF
and med-surg",,,,,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Tele Med-Psych, 5th floor, Main Bldg, 12 bed
unit, medical pts with a psych background.",,,,,0,0
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"N3 PSYCH in N Building 3rd floor 18 bed, admits adult
acute psych patients 18 and above.",,,,,0,0
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Critical Care,Critical Care,0,0,,,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Critical Care,Intensive Care Unit,0,0,0,0,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Emergency Department,ED,0,0,1,8,0,0
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T10 - Surgical Care,0,0,,,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T3 South,0,0,,,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T8 Pulmonary Care,0,0,,,0,0
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Critical Care,Coronary Care Unit,,,0,0,0,0
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T10 Surgical Care,,,0,0,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T11 Cardiac Care,,,0,0,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,Tower 3 South,,,0,0,0,0
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,Tower 10 - Surgical Care Unit,,,,,0,0
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Critical Care,ICU,0,0,0,0,0,0
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Emergency Department,"Department specializing in emergency medicine for
pediatric and adult patients",0,0,0,0,0,0
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,4 North,0,0,0,0,0,0
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,4 South,0,0,0,0,0,0
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,5 South,0,0,0,0,0,0
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,6 North,0,0,0,0,0,0
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,6 South,0,0,0,0,0,0
1638,Long Island Jewish Forest Hills,Queens,Metropolitan Area Regional Office,Medical/Surgical,5 North,,,0,0,,
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Emergency Department,"24/7 immediate care for patients with urgent medical
needs.",0,0,,,,
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Intensive Care,ICU Intensive Care Unit,0,0,0,0,0,0
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,2 EAST Medical/Surgical Unit,0,0,,,,
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,3 EAST Medical Surgical Unit,0,0,0,0,0,0
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,3 WEST Medical Surgical Unit,0,0,0,0,0,0
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,4 EAST Medical Surgical Unit,0,0,0,0,0,0
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Emergency Department,"24/7 Immediate care for patients with urgent medical
needs.",,,0,0,0,0
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,2 East Medical Surgical Unit,,,0,0,,
1639,Mount Sinai Hospital - Mount Sinai Hospital of Queens,Queens,Metropolitan Area Regional Office,Medical/Surgical,2 EAST Medical Surgical Unit,,,,,0,0
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,Adult Emergency located 2nd floor.,0,0,,,0,0
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,"Peds ED, Located on 2nd floor",0,0,,,0,0
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Intensive Care,7100 NICU,0,0,0,0,0,0
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Intensive Care,8ICU - ICU,0,0,0,0,0,0
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,6100 - Med/Surg,0,0,0,0,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 Step-down,0,0,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 - Med/Surg/Telemetry,0,0,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8200 - Med/Surg,0,0,,,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,Adult Emergency Services,,,0,0,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,"Peds Emergency Services, 2nd floor",,,0,0,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 Med/Surg/Stepdown,,,0,0,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 Med/Surg/Tele,,,0,0,0,0
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8200,,,0,0,,
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Emergency Department,"Psych Emergency, Adult services located on 5th floor",,,,,0,0
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,6100 Med/Surg,,,,,0,0
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8100 - Step-down,,,,,0,0
1692,Woodhull Medical & Mental Health Center,Kings,Metropolitan Area Regional Office,Medical/Surgical,8200 med/surg,,,,,0,0
1723,Mercy Hospital - Mercy Hospital Orchard Park Division,Erie,Western Regional Office,Emergency Department,Emergency Department,0,0,0,0,0,0
1723,Mercy Hospital - Mercy Hospital Orchard Park Division,Erie,Western Regional Office,Medical/Surgical,MACC-Mercy Ambulatory Care Center,0,0,0,0,0,0
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Emergency Department,Provide Emergency Care across the age spectrum.,0,0,,,,
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Intensive Care,ICU CCU,0,0,0,0,0,0
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Medical/Surgical,4I Medical Surgical Unit,0,0,0,0,0,0
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Emergency Department,Emergency care across the age continuum,,,0,0,,
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Medical/Surgical,3 South Medical Surgical Telemetry,,,0,0,0,0
1737,Staten Island University Hospital Prince's Bay,Richmond,Metropolitan Area Regional Office,Emergency Department,Emergency Care across the age continuum,,,,,0,0
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"CCU - Coronary Care, Post Stroke/Intermediate,
intensive and intermediate care for med pts, 1st flr",0,0,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"MICU - ICU care for critical medical patients, 3rd flr",0,0,0,0,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"SICU - intensive care for critical surgical pts, 2nd flr",0,0,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"Seton 3-1 Surgical Unit - post surgical unit, med-surg
patients",0,0,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB - 5 Medical-surgical care, oncology diagnosis",0,0,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB -6 mixed acuity unit, med-surg, pts w/ Ventilators",0,0,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB 6 - Medical-surgical unit, pts with Telemetry",0,0,,,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"CCU - Coronary Care, Post Stroke / Intermediate,
intensive and intermediate care for medical pts, 1st flr",,,0,0,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"SICU - intensive care for critical surgical patients, 2nd
flr",,,0,0,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SE 3-1 Surgical Unit- post surgical unit, med surg
care",,,0,0,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB 4 - Medical-surgical unit, patients with telemetry",,,0,0,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB5 - Medical-surgical care, Oncology Focus, 5th flr",,,0,0,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB6 - mixed acuity unit, med-surg patients, patients
with ventilators",,,0,0,,
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"CCU - Coronary Care, Stroke / Intermediate, intensive
and intermediate care for med pts, 1st flr",,,,,0,0
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"MICU - ICU care for critical medical patients, 3rd fr",,,,,0,0
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Critical Care,"SICU - intensive care dor critical surgical pts, 2nd flr",,,,,0,0
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SE 3- 1 Surgical Unit - post surgical unit, med-surg
care",,,,,0,0
1738,Richmond University Medical Center,Richmond,Metropolitan Area Regional Office,Medical/Surgical,"SLB -6 Mixed acuity unit, med-surg pts, pts with
ventilators",,,,,0,0
